92239404,92239398,2,"./h/HMMER/HMMER-3.2.1-foss-2016b.eb","eb",54382,54382,2262,49,8,1,"0100660",1559318069,1559318069,1559318069,-1,0
79784672,78449867,2,"./s/SAMtools/SAMtools-1.6-foss-2016b.eb","eb",54382,54382,1077,49,8,1,"0100660",1584656382,1584656382,1584656382,-1,0
99715426,82397844,2,"./w/wxWidgets/wxWidgets-3.0.3-foss-2016b.eb","eb",54382,54382,1048,49,8,1,"0100660",1548125371,1548125371,1557351209,-1,0
72629648,88735852,1,"./q/QIMME2","",54382,54382,4096,49,8,2,"0040770",1557351208,1557351208,1557351208,1,619
88781924,86278987,2,"./a/ant/ant-1.10.1-Java-1.8.0_121.eb","eb",54382,54382,781,49,8,1,"0100660",1584656388,1584656388,1584656388,-1,0
79700470,96863906,1,"./i/intro","",54382,54382,4096,49,8,2,"0040770",1557351206,1557351206,1557351206,1,413
86913867,88735850,1,"./o/ont_albacore","",54382,54382,4096,49,8,2,"0040770",1557351207,1584656383,1584656383,2,20167836
84280907,88735856,1,"./u/unblur","",54382,54382,4096,49,8,2,"0040770",1557351209,1557351209,1557351209,1,569
95446633,69208701,2,"./p/Pango/Pango-1.40.1-foss-2016a.eb","eb",54382,54382,1175,49,8,1,"0100660",1584656383,1584656383,1584656383,-1,0
68147580,89614182,2,"./k/Kent_tools/Kent_tools-20181218-linux.x86_64.eb","eb",54382,54382,967,49,8,1,"0100660",1556216525,1556216525,1557351206,-1,0
68523584,73770146,2,"./t/Tcl/Tcl-8.6.5-foss-2016a.eb","eb",54382,54382,673,49,8,1,"0100660",1584656381,1584656381,1584656381,-1,0
98833600,79872884,2,"./g/Gctf/Gctf-1.18_b2-sm70-cu9.2.eb","eb",54382,54382,1168,49,8,1,"0100660",1553125023,1553125023,1557351206,-1,0
78807998,96863899,1,"./b/BamTools","",54382,54382,4096,49,8,2,"0040770",1557351204,1585934932,1585934932,3,2165
71100706,81331606,2,"./c/Check/Check-0.12.0-foss-2016b.eb","eb",54382,54382,353,49,8,1,"0100660",1584656387,1584656387,1584656387,-1,0
71878395,79872883,2,"./g/GCC/GCC-5.3.0.eb","eb",54382,54382,1652,49,8,1,"0100660",1584656386,1584656386,1584656386,-1,0
72062753,96863901,1,"./d/DMTCP","",54382,54382,4096,49,8,2,"0040770",1557351205,1557351205,1557351205,4,2374
82397846,82397844,2,"./w/wxWidgets/wxWidgets-3.1.0-foss-2016a.eb","eb",54382,54382,1048,49,8,1,"0100660",1584656381,1584656381,1584656381,-1,0
71287705,86278987,2,"./a/ant/ant-1.10.1-Java-1.8.eb","eb",54382,54382,1029,49,8,1,"0100660",1551132862,1551132862,1557351204,-1,0
81918277,72183654,2,"./f/FastANI/FastANI-1.1-foss-2016b.eb","eb",54382,54382,1145,49,8,1,"0100660",1548125365,1548125365,1557351205,-1,0
94655633,88735861,1,"./z/zlib","",54382,54382,4096,49,8,2,"0040770",1557351209,1584656380,1584656380,2,1400
95336277,96863911,1,"./n/ncbi","",54382,54382,4096,49,8,2,"0040770",1557351207,1584656384,1584656384,3,3545
82745560,96863902,1,"./e/ExtUtils-CppGuess","",54382,54382,4096,49,8,2,"0040770",1558631355,1558631355,1558631355,1,673
95336278,96863911,1,"./n/ncbi_cXX","",54382,54382,4096,49,8,2,"0040770",1557351207,1584656383,1584656383,1,741
74291510,74291506,2,"./w/wot/wot-1.0.8-foss-2016b-Python-3.7.4.eb","eb",54382,54382,3311,49,8,1,"0100660",1584656381,1584656381,1584656381,-1,0
92239398,96863905,1,"./h/HMMER","",54382,54382,4096,49,8,2,"0040770",1557351206,1584656385,1584656385,3,6217
78900483,78900480,2,"./r/RevBayes/revbayes-1.0.11-foss-2018b.eb","eb",54382,54382,1086,49,8,1,"0100660",1560548459,1560548459,1560549923,-1,0
95446632,69208701,2,"./p/Pango/Pango-1.40.1-foss-2016b.eb","eb",54382,54382,1175,49,8,1,"0100660",1584656383,1584656383,1584656383,-1,0
68523582,73770146,2,"./t/Tcl/Tcl-8.6.7-foss-2016b.eb","eb",54382,54382,673,49,8,1,"0100660",1584656381,1584656381,1584656381,-1,0
84539233,90073526,2,"./x/Xerces/Xerces-C++-3.2.0-foss-2016b.eb","eb",54382,54382,683,49,8,1,"0100660",1551117738,1551117738,1557351209,-1,0
71878394,79872883,2,"./g/GCC/GCC-5.4.0-2.26.eb","eb",54382,54382,744,49,8,1,"0100660",1584656386,1584656386,1584656386,-1,0
67324733,78449867,2,"./s/SAMtools/SAMtools-1.8.0-foss-2016b.eb","eb",54382,54382,1124,49,8,1,"0100660",1548125368,1548125368,1557351208,-1,0
82397845,82397844,2,"./w/wxWidgets/wxWidgets-3.1.0-foss-2016b.eb","eb",54382,54382,1048,49,8,1,"0100660",1584656381,1584656381,1584656381,-1,0
81918278,72183654,2,"./f/FastANI/FastANI-1.1-foss-2018b.eb","eb",54382,54382,1101,49,8,1,"0100660",1548125365,1548125365,1557351205,-1,0
